Class name,Description
Graminoid marsh,Gentle blotches of olive scattered on soft brown surfaces.
Graminoid marsh,Rough green patches blending smoothly with beige ground.
Graminoid marsh,Natural smudges of green and brown creating rugged textures.
Graminoid marsh,Mottled olive and tan shades layered like a calm landscape.
Graminoid marsh,Green areas softly melting into warm brown earth tones.
Graminoid marsh,Irregular patches of mossy green mixed with light tan splotches.
Graminoid marsh,Soft clusters of green scattered over a backdrop of sandy brown.
Graminoid marsh,Blurred blends of muted green and beige creating natural patterns.
Graminoid marsh,Rough patches of green and brown mingling like forest floor moss.
Graminoid marsh,Uneven splotches of olive fading into warm beige textures.
Graminoid marsh,"Gentle green hues spread across light brown, earthy ground."
Graminoid marsh,Patchy mixes of moss green and soft tan creating subtle contrasts.
Graminoid marsh,Natural clusters of faded green resting on warm brown surfaces.
Graminoid marsh,Blurred green and beige tones overlapping in smooth patterns.
Graminoid marsh,Rough blends of olive and tan forming organic shapes.
Graminoid marsh,"Soft, scattered patches of green melting into sandy browns."
Graminoid marsh,Earthy green blobs mixing gently with light brown splotches.
Graminoid marsh,Irregular green spots layered over warm beige earth.
Graminoid marsh,Natural green and brown tones blending in a rugged patchwork.
Graminoid marsh,Faded olive patches scattered across soft brown backgrounds.
Graminoid marsh,Gentle mixes of mossy green with pale beige creating calm textures.
Graminoid marsh,Rough splotches of green and tan mingling like wild brushstrokes.
Graminoid marsh,"Soft green areas fading into warm, earthy brown fields."
Graminoid marsh,Blurred clusters of olive and beige forming subtle natural patterns.
Graminoid marsh,Uneven green patches resting on soft tan surfaces.
Graminoid marsh,Natural blends of moss green and sandy brown with rough edges.
Graminoid marsh,Patchy green and brown splotches layered like a natural mosaic.
Graminoid marsh,Gentle green smudges mingling with light brown earth tones.
Graminoid marsh,Rough patches of olive and beige scattered across soft ground.
Graminoid marsh,Irregular blobs of muted green merging with warm brown shades.
Graminoid marsh,"Soft, mottled green areas blending into light tan backgrounds."
Graminoid marsh,Blurred green spots layered over warm beige earth.
Graminoid marsh,Uneven green clusters mixed with pale brown splotches.
Graminoid marsh,"Natural, rugged blends of olive and tan forming earthy textures."
Graminoid marsh,"Soft green blotches melting into warm, sandy browns."
Graminoid marsh,Rough patches of moss green and light brown layered naturally.
Graminoid marsh,Irregular splotches of green fading into pale beige tones.
Graminoid marsh,Gentle mixes of olive and brown creating subtle natural layers.
Graminoid marsh,Patchy green areas blending smoothly with warm tan earth.
Graminoid marsh,Blurred blends of muted green and sandy brown with soft edges.
Graminoid marsh,Natural splotches of moss green scattered across beige ground.
Graminoid marsh,Rough green patches layered over light brown textures.
Graminoid marsh,Soft green hues mixing with warm brown splotches in natural patterns.
Graminoid marsh,Uneven olive patches resting on sandy beige backgrounds.
Graminoid marsh,Blurred blends of faded green and pale brown forming rough patches.
Graminoid marsh,"Gentle green spots melting into warm, earthy browns."
Graminoid marsh,Patchy mixes of mossy green and tan creating rugged textures.
Graminoid marsh,Rough splotches of olive and beige layered across natural surfaces.
Graminoid marsh,Soft clusters of green fading into light brown earth tones.
Graminoid marsh,Uneven blends of green and tan creating wild natural patterns.
Graminoid marsh,Natural green blobs scattered across warm beige ground.
Graminoid marsh,Blurred olive and brown splotches forming organic shapes.
Graminoid marsh,Rough patches of faded green layered over soft tan textures.
Graminoid marsh,Soft green areas blending with warm sandy browns naturally.
Graminoid marsh,Uneven olive and beige patches mingling like natural brush strokes.
Graminoid marsh,Patchy green splotches fading into light brown backgrounds.
Graminoid marsh,Blurred green and tan tones overlapping smoothly on earth.
Graminoid marsh,Rough blends of moss green and beige forming natural patterns.
Graminoid marsh,"Soft, scattered green blotches melting into warm brown ground."
Graminoid marsh,Uneven green patches layered over sandy beige textures.
Graminoid marsh,Natural mixes of olive and tan forming rugged earthy layers.
Graminoid marsh,Blurred spots of muted green resting on pale brown surfaces.
Graminoid marsh,Patchy green and beige splotches blending like calm landscapes.
Graminoid marsh,Rough green and tan clusters scattered unevenly across terrain.
Graminoid marsh,Soft green hues mixing naturally with light brown earth.
Graminoid marsh,Uneven blends of olive and sandy tones forming organic patches.
Graminoid marsh,Natural splotches of moss green melting into beige backgrounds.
Graminoid marsh,Rough mottled green areas layered over warm brown textures.
Graminoid marsh,"Soft, patchy green tones blending with pale tan surfaces."
Graminoid marsh,Blurred mixes of olive and brown forming wild natural patterns.
Graminoid marsh,Uneven green clusters scattered across sandy brown ground.
Graminoid marsh,Patchy olive and beige splotches overlapping like nature’s art.
Graminoid marsh,Rough blends of faded green and tan creating textured layers.
Graminoid marsh,"Soft, scattered green blotches fading into warm earth tones."
Graminoid marsh,"Muted olive patches blending into warm, sandy earth tones."
Graminoid marsh,"Soft green splotches scattered across beige, textured ground."
Graminoid marsh,Rough clusters of mossy green and pale brown mixing naturally.
Graminoid marsh,Patchy blends of faded green melting into light tan backgrounds.
Graminoid marsh,"Uneven green spots layered over warm, earthy surfaces."
Graminoid marsh,Blurred moss green patches blending with sandy brown hues.
Graminoid marsh,Soft irregular green shapes floating over beige ground.
Graminoid marsh,Rough splotches of olive and tan forming natural patterns.
Graminoid marsh,Gentle green patches melting into soft brown textures.
Graminoid marsh,Natural blends of faded green and light brown layered unevenly.
Graminoid marsh,Patchy moss green areas scattered across pale tan surfaces.
Graminoid marsh,Uneven olive splotches blending softly with sandy earth.
Graminoid marsh,Blurred green blobs fading gently into warm beige tones.
Graminoid marsh,Rough patches of muted green mingling with light brown ground.
Graminoid marsh,"Soft, scattered green clusters resting on warm tan backgrounds."
Graminoid marsh,Uneven blends of mossy green and beige creating organic textures.
Graminoid marsh,Patchy olive and brown spots layered like a calm landscape.
Graminoid marsh,Blurred patches of natural green melting into sandy hues.
Graminoid marsh,Rough splotches of green and tan forming rugged surfaces.
Graminoid marsh,"Soft green areas fading into warm, earthy browns."
Graminoid marsh,Uneven mossy green patches scattered across light beige ground.
Graminoid marsh,Natural blends of olive and tan tones creating subtle contrasts.
Graminoid marsh,Patchy splotches of faded green resting on warm brown earth.
Graminoid marsh,Blurred olive and beige clusters layered with soft edges.
Graminoid marsh,Rough green blotches mingling with sandy brown patches.
Graminoid marsh,Soft green spots melting into light tan textures naturally.
Graminoid marsh,Uneven clusters of mossy green blending with warm beige hues.
Graminoid marsh,Patchy blends of olive and brown scattered unevenly.
Graminoid marsh,"Blurred green splotches layered over pale, sandy ground."
Graminoid marsh,Rough patches of muted green mixed with soft brown tones.
Graminoid marsh,Soft clusters of olive blending gently with warm beige earth.
Graminoid marsh,Uneven green blotches scattered across light brown surfaces.
Graminoid marsh,Natural mixes of moss green and tan layered like a painting.
Graminoid marsh,Patchy olive and beige areas melting into warm textures.
Graminoid marsh,Blurred splotches of green resting on soft brown backgrounds.
Graminoid marsh,Rough green and tan clusters mingling in natural patterns.
Graminoid marsh,"Soft, scattered mossy green spots blending with sandy hues."
Graminoid marsh,Uneven patches of olive blending softly with beige ground.
Graminoid marsh,Patchy green blends merging into warm brown textures.
Graminoid marsh,Blurred olive and tan splotches layered unevenly across earth
Graminoid marsh,Soft olive greens blending gently into warm tan earth.
Graminoid marsh,Rough patches of mossy green scattered over sandy brown ground.
Graminoid marsh,Blurred green spots mixing with light beige textures naturally.
Graminoid marsh,Patchy olive and tan areas layered like a quiet forest floor.
Graminoid marsh,Uneven clusters of muted green resting on warm brown surfaces.
Graminoid marsh,Natural splotches of moss green melting into pale sandy hues.
Graminoid marsh,Rough blends of olive and beige forming rugged natural patterns.
Graminoid marsh,"Soft, scattered green patches fading into light brown earth."
Graminoid marsh,Uneven olive blotches mingling with warm tan backgrounds.
Graminoid marsh,Patchy green areas layered over sandy beige textures softly.
Graminoid marsh,Blurred moss green spots blending with pale brown surfaces.
Graminoid marsh,Rough splotches of muted green scattered on warm tan ground.
Graminoid marsh,Soft green blobs melting into light brown backgrounds.
Graminoid marsh,Uneven clusters of olive and beige creating organic textures.
Graminoid marsh,Patchy blends of moss green and sandy brown layered naturally.
Graminoid marsh,Blurred green areas fading gently into warm earthy tones.
Graminoid marsh,Rough olive and tan spots scattered unevenly across terrain.
Graminoid marsh,Soft clusters of green resting on pale beige surfaces.
Graminoid marsh,Uneven blotches of mossy green blending with warm brown earth.
Graminoid marsh,Natural blends of olive and light tan layered like a painting.
Graminoid marsh,Patchy green splotches scattered across sandy brown ground.
Graminoid marsh,Blurred olive and beige clusters mingling with soft edges.
